01:00	1054864.7599999998	1309576.5	79375.33333333333	79375.33333333333	158750.66666666666	0.0	0.0	0.0
02:00	1638692.8463333335	1071372.8333333333	198399.5	238126.0	317501.3333333333	79375.33333333333	0.0	79375.33333333333
03:00	1686364.6540000006	1547624.8333333333	555627.3333333334	555627.3333333334	238126.0	0.0	0.0	238126.0
04:00	1512892.2600000005	1428600.6666666667	476252.0	238126.0	79375.33333333333	79375.33333333333	0.0	0.0
05:00	1493029.0173333334	1627000.1666666667	238126.0	238126.0	238126.0	79375.33333333333	0.0	0.0
06:00	1491704.7989999999	1071295.1666666667	317501.3333333333	317501.3333333333	277774.8333333333	79375.33333333333	79375.33333333333	158750.66666666666
07:00	364605.2546666667	936814.8845000002	506833.3113333332	432061.7968333334	232549.07400000002	291503.989	250116.25216666664	353956.4496666666
08:00	6031.103499999998	7056.207	6194.337666666664	10829.928666666667	4585.048000000001	6053.193333333333	5834.752333333335	6091.258
09:00	3078.257666666669	3642.347333333336	3299.062166666666	5284.991166666662	2580.0695	3215.7266666666665	3045.1718333333342	3239.405333333332
10:00	2431.386166666666	2843.7505000000006	2605.539833333332	4009.8450000000016	2092.548833333333	2525.2266666666665	2388.4063333333343	2545.2235
11:00	2449.7663333333335	2854.495499999999	2625.701666666666	4046.216499999999	2083.8038333333334	2542.8003333333336	2373.041	2540.2096666666666
12:00	2345.7981666666683	2729.4425000000006	2516.606	3848.6321666666677	2010.2395000000004	2445.7275	2289.861166666668	2450.8730000000005
13:00	1997.6915	2318.3996666666662	2152.6331666666674	3181.6788333333357	1771.4263333333329	2101.200833333334	2007.0368333333333	2135.952833333334
14:00	1925.1778333333334	2221.549333333334	2078.3248333333336	3048.7693333333327	1717.1018333333334	2012.2803333333336	1931.798166666667	2052.854
15:00	2418.359166666667	2785.3963333333327	2607.938166666667	4001.6790000000005	2069.4784999999997	2480.1789999999996	2367.497999999999	2513.497833333334
16:00	1881.4846666666667	2176.2725	2038.4145000000005	2976.7011666666676	1694.276166666666	1980.0975	1906.5251666666666	2027.4163333333333
17:00	3821.9078333333327	4429.123333333333	4146.2029999999995	6795.248166666663	3133.726833333333	3870.330166666666	3785.6773333333335	3966.9583333333326
18:00	7712.638833333336	8879.214666666665	8362.253166666667	14456.37266666666	5993.3870000000015	7658.043833333339	7744.512166666666	7965.782166666666
19:00	4999.642666666667	5734.876500000001	5421.891666666666	9077.038499999997	3938.174833333333	5018.167333333336	4925.310666666665	5148.749833333335
20:00	3322.1675000000005	3807.957166666668	3644.0843333333332	5833.469	2701.963	3433.271833333332	3155.4075000000003	3424.593999999999
