09:00	1563.3618333333332	1405.6903333333335	2419.8116666666665	1626.3703333333333	1714.5928333333331	1426.7935	1492.5848333333336	1389.1651666666664
10:00	3976.6336666666657	3537.180833333335	6135.999500000003	4085.5143333333335	4266.420333333333	3568.934000000002	3678.231333333335	3509.8663333333343
11:00	3683.4013333333337	3247.713666666669	5627.591166666667	3737.028666666668	3880.3558333333335	3275.1608333333343	3333.806666666666	3234.937333333336
12:00	2400.425166666667	2212.4546666666674	3668.024666666664	2581.6406666666667	2663.806666666667	2348.629666666665	2396.7698333333333	2241.9723333333322
13:00	1217.3778333333348	1152.8925000000004	1399.3895000000005	1188.6598333333336	1220.5390000000014	1127.8073333333336	1166.848166666667	1102.5053333333333
14:00	1176.2230000000006	1108.189333333334	1372.8053333333341	1153.2096666666666	1178.8421666666675	1097.6356666666668	1139.3166666666668	1084.0008333333326
15:00	1217.496666666667	1142.3633333333341	1440.806166666666	1195.950666666667	1213.9810000000007	1146.3780000000004	1190.090666666667	1144.0280000000007
16:00	1334.7798333333335	1228.1125000000004	1656.3259999999998	1297.592666666667	1296.8509999999999	1219.3823333333341	1266.5415000000003	1214.888333333334
17:00	2896.0293333333325	2311.787833333333	4448.119833333333	2692.283666666667	2717.8228333333336	2679.968333333333	2505.8531666666663	2751.5474999999997
18:00	4851.974166666666	3655.9673333333335	7727.032166666666	4281.344166666666	4299.210833333332	4189.060499999999	3923.2429999999977	5104.673833333333
19:00	6532.978333333332	4767.202166666667	10401.400333333333	5568.707166666665	5692.346	5707.674	5277.185666666667	7459.4776666666685
20:00	9629.862333333333	6740.332500000002	15162.824833333336	7732.380499999999	8090.5306666666675	8413.852333333332	7568.867166666667	11761.392499999998
21:00	215628.68333333332	117731.89883333333	292265.59750000003	98191.07416666666	96322.19516666669	189507.23799999998	144677.5218333333	468713.3861666667
22:00	1190552.3333333333	1111021.6666666667	674573.8333333334	1186346.6833333333	1252479.8483333334	1587429.0	833246.8333333334	754026.8333333334
